isolate,lineage,hostA,host,Region,Department,Province,District,Latitude,Longitude,Altitude_(masl),collecting_year,host_group,host_group2,host_Tiina,time,haplotype,MLGnew,geo,field_number
PPI032,US1,S. habrochaites,S. habrochaites,North,Piura,Huancabamba,Canchaque,-5.387222222,-79.61277778,1370,2000,wild_tomato,other,,old,0,MLG92,Piura-Huancabamba-Canchaque,88
PPI032-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI033-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI034-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI035-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG251,Piura-Huancabamba-Huancabamba,120
PPI036-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI037-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI038-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI039-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI040-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.3055,-79.48194444,2776,2017,cultivated_potato,cultivated_potato,,current,0,MLG187,Piura-Huancabamba-Huancabamba,94
PPI041-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.259638889,-79.44613889,2009,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,101
PPI042-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.262527778,-79.44722222,2000,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,99
PPI044-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.214611111,-79.48133333,2653,2017,cultivated_potato,cultivated_potato,,current,0,MLG223,Piura-Huancabamba-Huancabamba,104
PPI045-FTA,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.186305556,-79.41969444,2124,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,112
PPI066,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.27525,-79.43863889,1844,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,98
PPI067,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.189805556,-79.53355556,2911,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,109
PPI068,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.164722222,-79.53558333,2888,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,118
PPI069,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI070,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.196972222,-79.53088889,2957,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,107
PPI071,EC1,Iochroma grandiflorum,Iochroma grandiflorum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,wild,other,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI072,EC1,Iochroma grandiflorum,Iochroma grandiflorum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,wild,other,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI073,EC1,S. grandidentatum,S. grandidentatum,North,Piura,Huancabamba,Huancabamba,-5.177,-79.50730556,2847,2016,wild,other,,current,0,MLG257,Piura-Huancabamba-Huancabamba,116
PPI074,EC1,S. grandidentatum,S. grandidentatum,North,Piura,Huancabamba,Huancabamba,-5.177,-79.50730556,2847,2016,wild,other,,current,0,MLG257,Piura-Huancabamba-Huancabamba,116
PPI075,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.186388889,-79.48377778,2550,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,111
PPI077,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.164722222,-79.53558333,2888,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,118
PPI078,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI080,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.143444444,-79.54263889,3168,2016,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,120
PPI082,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.18375,-79.55230556,3212,2016,cultivated_potato,cultivated_potato,,current,0,MLG252,Piura-Huancabamba-Huancabamba,114
PPI083,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.3055,-79.48194444,2776,2017,cultivated_potato,cultivated_potato,,current,0,MLG187,Piura-Huancabamba-Huancabamba,94
PPI085,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.259222222,-79.48194444,2009,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,102
PPI086,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.259222222,-79.48194444,2009,2017,cultivated_potato,cultivated_potato,,current,0,MLG186,Piura-Huancabamba-Huancabamba,102
PPI088,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.262527778,-79.44722222,2000,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,99
PPI090,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.219027778,-79.47561111,2412,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,103
PPI091,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.219027778,-79.47561111,2413,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,103
PPI093,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.214611111,-79.48133333,2652,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,104
PPI095,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.185888889,-79.51494444,2963,2017,cultivated_potato,cultivated_potato,,current,0,MLG187,Piura-Huancabamba-Huancabamba,113
PPI096,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.185888889,-79.51494444,2964,2017,cultivated_potato,cultivated_potato,,current,0,MLG250,Piura-Huancabamba-Huancabamba,113
PPI097,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.197527778,-79.53177778,2940,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,105
PPI098,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.197527778,-79.53177778,2941,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,105
PPI099,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.176194444,-79.45255556,2250,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,117
PPI100,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.186305556,-79.41969444,2122,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,112
PPI101,EC1,S. tuberosum,S. tuberosum Group Tuberosum,North,Piura,Huancabamba,Huancabamba,-5.186305556,-79.41969444,2123,2017,cultivated_potato,cultivated_potato,,current,0,MLG257,Piura-Huancabamba-Huancabamba,112
PPI103,US1,S. caripense,S. caripense,North,Piura,Huancabamba,Huancabamba,-5.377222222,-79.56327778,2323,2017,pepino,other,,current,0,MLG69,Piura-Huancabamba-Huancabamba,90
PPI104,US1,S. caripense,S. caripense,North,Piura,Huancabamba,Huancabamba,-5.377222222,-79.56327778,2323,2017,pepino,other,,current,0,MLG69,Piura-Huancabamba-Huancabamba,90
PPI105,US1,S. caripense,S. caripense,North,Piura,Huancabamba,Huancabamba,-5.377305556,-79.56344444,2425,2017,pepino,other,,current,0,MLG69,Piura-Huancabamba-Huancabamba,89
PPI106,US1,S. caripense,S. caripense,North,Piura,Huancabamba,Huancabamba,-5.377305556,-79.56344444,2425,2017,pepino,other,,current,0,MLG69,Piura-Huancabamba-Huancabamba,89
PPI107,US1,S. caripense,S. caripense,North,Piura,Huancabamba,Huancabamba,-5.377305556,-79.56344444,2425,2017,pepino,other,,current,0,MLG69,Piura-Huancabamba-Huancabamba,89
PPI108,US1,S. caripense,S. caripense,North,Piura,Huancabamba,Huancabamba,-5.377305556,-79.56344444,2425,2017,pepino,other,,current,0,MLG69,Piura-Huancabamba-Huancabamba,89
PPI109,EC1,S. caripense,S. caripense,North,Piura,Huancabamba,Huancabamba,-5.372166667,-79.56316667,2455,2017,pepino,other,,current,0,MLG247,Piura-Huancabamba-Huancabamba,92
PPI110,EC1,S. huancabambense,S. huancabambense,North,Piura,Huancabamba,Huancabamba,-5.3055,-79.48194444,2776,2017,wild_potato,other,,current,0,MLG247,Piura-Huancabamba-Huancabamba,94
PPI111,EC1,S. huancabambense,S. huancabambense,North,Piura,Huancabamba,Huancabamba,-5.3055,-79.48194444,2776,2017,wild_potato,other,,current,0,MLG257,Piura-Huancabamba-Huancabamba,94
PPI112,EC1,S. huancabambense,S. huancabambense,North,Piura,Huancabamba,Huancabamba,-5.3055,-79.48194444,2776,2017,wild_potato,other,,current,0,MLG255,Piura-Huancabamba-Huancabamba,94
PPI113,US1,S. huancabambense,S. huancabambense,North,Piura,Huancabamba,Huancabamba,-5.3055,-79.48194444,2776,2017,wild_potato,other,,current,0,MLG69,Piura-Huancabamba-Huancabamba,94
PPU008,US1,S. tuberosum,S. tuberosum Group Tuberosum,South,Puno,San Antonio de Putina,Sina,-69.28805556,-14.56388889,3660,1997,cultivated_potato,cultivated_potato,,old,0,MLG225,Puno-San Antonio de Putina-Sina,129
PPU009,PE3,S. tuberosum,S. tuberosum Group Tuberosum,South,Puno,San Antonio de Putina,Sina,-69.28805556,-14.56388889,3660,1997,cultivated_potato,cultivated_potato,,old,0,MLG103,Puno-San Antonio de Putina-Sina,129
PPU036,PE3,S. tuberosum,S. tuberosum Group Tuberosum,South,Puno,Sandia,Cuyo-cuyo,-69.53583333,-14.50027778,3380,1997,cultivated_potato,cultivated_potato,,old,0,MLG104,Puno-Sandia-Cuyo-cuyo,130
PPU041,PE3,S. tuberosum,S. tuberosum Group Tuberosum,South,Puno,Sandia,Cuyo-cuyo,-69.51916667,-14.45194444,3245,1997,cultivated_potato,cultivated_potato,,old,0,MLG103,Puno-Sandia-Cuyo-cuyo,131
PPU046,PE3,S. tuberosum,S. tuberosum Group Tuberosum,South,Puno,Sandia,Cuyo-cuyo,-69.51916667,-14.45194444,3245,1997,cultivated_potato,cultivated_potato,,old,0,MLG105,Puno-Sandia-Cuyo-cuyo,131
PPU090,US1,S. tuberosum,S. tuberosum Group Tuberosum,South,Puno,Carabaya,Ayapata,-70.31833333,-13.84583333,3510,1997,cultivated_potato,cultivated_potato,,old,0,MLG50,Puno-Carabaya-Ayapata,132
PPU103,US1,S. tuberosum,S. tuberosum Group Tuberosum,South,Puno,Carabaya,Ollachea,-70.51972222,-13.80611111,3810,1997,cultivated_potato,cultivated_potato,,old,0,MLG210,Puno-Carabaya-Ollachea,133
PPU106-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Corani,-70.54286276,-13.91687753,4278,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Corani,124
PPU107-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Corani,-70.54286276,-13.91687753,4278,2017,cultivated_potato,cultivated_potato,,current,0,MLG112,Puno-Carabaya-Corani,124
PPU108-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Corani,-70.54286276,-13.91687753,4278,2017,cultivated_potato,cultivated_potato,,current,0,MLG111,Puno-Carabaya-Corani,124
PPU109-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Corani,-70.54286276,-13.91687753,4278,2017,cultivated_potato,cultivated_potato,,current,0,MLG172,Puno-Carabaya-Corani,124
PPU110-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Corani,-70.54286276,-13.91687753,4278,2017,cultivated_potato,cultivated_potato,,current,0,MLG111,Puno-Carabaya-Corani,124
PPU111-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Corani,-70.54286276,-13.91687753,4278,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Corani,124
PPU112-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Corani,-70.54286276,-13.91687753,4278,2017,cultivated_potato,cultivated_potato,,current,0,MLG111,Puno-Carabaya-Corani,124
PPU113-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Corani,-70.54286276,-13.91687753,4278,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Corani,124
PPU114-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.51416667,-13.87583333,3588,2017,cultivated_potato,cultivated_potato,,current,0,MLG172,Puno-Carabaya-Ollachea,125
PPU115-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.51416667,-13.87583333,3588,2017,cultivated_potato,cultivated_potato,,current,0,MLG209,Puno-Carabaya-Ollachea,125
PPU116-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.51416667,-13.87583333,3588,2017,cultivated_potato,cultivated_potato,,current,0,MLG129,Puno-Carabaya-Ollachea,125
PPU117-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.51416667,-13.87583333,3588,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,125
PPU118-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.51416667,-13.87583333,3588,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,125
PPU119-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU120-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU121-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU122-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU123-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU124-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU125-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU126-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU127-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU128-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU129-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.47055556,-13.79555556,2746,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,128
PPU131-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.48488889,-13.79969444,2999,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,127
PPU132-FTA,PE7,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.48488889,-13.79969444,2999,2017,cultivated_potato,cultivated_potato,,current,0,MLG222,Puno-Carabaya-Ollachea,127
PPU133-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.48488889,-13.79969444,2999,2017,cultivated_potato,cultivated_potato,,current,0,MLG172,Puno-Carabaya-Ollachea,127
PPU134-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.48916667,-13.80166667,3134,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Puno-Carabaya-Ollachea,126
PPU135-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.48916667,-13.80166667,3134,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Puno-Carabaya-Ollachea,126
PPU136-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.48916667,-13.80166667,3134,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Puno-Carabaya-Ollachea,126
PPU137-FTA,EC1,S. tuberosum,S. tuberosum,South,Puno,Carabaya,Ollachea,-70.48916667,-13.80166667,3134,2017,cultivated_potato,cultivated_potato,,current,0,MLG179,Puno-Carabaya-Ollachea,126
PSR001,PE3,Solanacea ,Solanacea ,Center,Junín,Chanchamayo,San Ramón,-11.13752778,-75.33172222,1056,2005,wild,other,,old,0,MLG78,Junín-Chanchamayo-San Ramón,37
PSR003,US1,S. chrysotrichum,S. chrysotrichum,Center,Junín,Jauja,Ricran,-11.44702222,-75.29383056,2400,2007,wild,other,,old,0,MLG7,Junín-Jauja-Ricran,30
PSR004,US1,S. chrysotrichum,S. chrysotrichum,Center,Junín,Jauja,Ricran,-11.44702222,-75.29383056,2400,2007,wild,other,,old,0,MLG9,Junín-Jauja-Ricran,30
PSR007,EC1,S. bulbocastanum X S.tuberosum,S. bulbocastanum X S.tuberosum,Center,Junín,Jauja,Monobamba,-11.36111111,-75.32552778,1489,2008,cultivated_potato,cultivated_potato,,old,0,MLG53,Junín-Jauja-Monobamba,32
PSR008,EC1,S. bulbocastanum X S.tuberosum,S. bulbocastanum X S.tuberosum,Center,Junín,Jauja,Monobamba,-11.36111111,-75.32552778,1489,2008,cultivated_potato,cultivated_potato,,old,0,MLG17,Junín-Jauja-Monobamba,32
PSR009,EC1,S. bulbocastanum X S.tuberosum,S. bulbocastanum X S.tuberosum,Center,Junín,Jauja,Monobamba,-11.36111111,-75.32552778,1489,2008,cultivated_potato,cultivated_potato,,old,0,MLG177,Junín-Jauja-Monobamba,32
PSR016,US1,Solanacea ,Solanacea ,Center,Junín,Jauja,El Tirol,-11.13919444,-75.33861111,1023,2008,wild,other,,old,0,MLG100,Junín-Jauja-El Tirol,35
PTA001,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.2375 ,-75.69,2827,1998,cultivated_potato,cultivated_potato,,old,0,MLG177,Junín-Tarma-Huasahuasi,40
PTA002,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.2375 ,-75.69,2827,1998,cultivated_potato,cultivated_potato,,old,0,MLG154,Junín-Tarma-Huasahuasi,40
PTA003,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.2375 ,-75.69,2827,1998,cultivated_potato,cultivated_potato,,old,0,MLG177,Junín-Tarma-Huasahuasi,40
PTA020,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.26958333,-75.62933333,2699,2013,cultivated_potato,cultivated_potato,,old,0,MLG166,Junín-Tarma-Huasahuasi,33
PTA021,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.26958333,-75.62933333,2699,2013,cultivated_potato,cultivated_potato,,old,0,MLG67,Junín-Tarma-Huasahuasi,33
PTA023,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.26958333,-75.62933333,2699,2013,cultivated_potato,cultivated_potato,,old,0,MLG167,Junín-Tarma-Huasahuasi,33
PTA024,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.25438889,-75.63686111,3478,2013,cultivated_potato,cultivated_potato,,old,0,MLG221,Junín-Tarma-Huasahuasi,34
PTA025,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.25438889,-75.63686111,3478,2013,cultivated_potato,cultivated_potato,,old,0,MLG123,Junín-Tarma-Huasahuasi,34
PTA026,EC1,S. tuberosum,S. tuberosum Group Tuberosum,Center,Junín,Tarma,Huasahuasi,-11.25438889,-75.63686111,3478,2013,cultivated_potato,cultivated_potato,,old,0,MLG177,Junín-Tarma-Huasahuasi,34
